id,title,isPartOf,publicationYear,doi,docType,provider,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,wordCount,pageCount,outputFormat
ark://27927/pgj2cmw0fwn,Predicting Construction Plant Breakdown Time Using Time Series Modelling,"Journal of Engineering, Design and Technology",2003,10.1108/eb060898,article,portico,2003-02-01,2,1,http://doi.org/10.1108/eb060898,David J.Edwards; David A.Oloke; Tony A.Thorpe,Emerald Group Publishing,eng,202,221,,6687,20,unigram; bigram; trigram
ark://27927/pghbz2ckf2,-Algebras from Groupoids on Self-Similar Groups,Abstract and Applied Analysis,2013,10.1155/2013/579042,article,portico,2013-08-27,null,2013,http://doi.org/10.1155/2013/579042,Salvador Hernandez; Inhyeop Yi,Hindawi,eng,,,,6174,7,unigram; bigram; trigram
ark://27927/phxdm01nd3,Magnetische Monopole,Physik in Unserer Zeit,1984,10.1002/piuz.1984.2200150603,article,portico,1984-01-01,6,15,http://doi.org/10.1002/piuz.1984.2200150603,Hans Fraas,"John Wiley & Sons, Inc.",eng,173,181,,7134,9,unigram; bigram; trigram
ark://27927/phx7hkth82p,Rotating- and translating-coil magnetometers for extracting pseudo-multipoles in accelerator magnets,COMPEL: The International Journal for Computation and Mathematics in Electrical and Electronic Engineering,2017,10.1108/COMPEL-02-2017-0059,article,portico,2017-09-04,5,36,http://doi.org/10.1108/COMPEL-02-2017-0059,Russenschuck Stephan,Emerald Group Publishing,eng,1552,1567,,5597,16,unigram; bigram; trigram
ark://27927/phzfnvpfm06,Robust composite nonlinear feedback control for uncertain robot manipulators,International Journal of Advanced Robotic Systems,2020,10.1177/1729881420914805,article,portico,2020-03-01,2,17,http://doi.org/10.1177/1729881420914805,Ke Lu; Hao Liang; Chenglong Gong; Yuan Jiang,SAGE Publications,eng,,,,5777,9,unigram; bigram; trigram
ark://27927/pgg1rv9vcdf,INFLUENCE OF REINFORCEMENT SCHEDULES ON RESPONSE DURATION,Journal of the Experimental Analysis of Behavior,1961,10.1901/jeab.1961.4-243,article,portico,1961-07-01,3,4,http://doi.org/10.1901/jeab.1961.4-243,J. R. Millenson; H. M. B. Hurwitz; W. L. B. Nixon,"John Wiley & Sons, Inc.",eng,243,250,,5522,8,unigram; bigram; trigram
http://www.jstor.org/stable/20535596,No Embeddings of Solenoids into Surfaces,Proceedings of the American Mathematical Society,2008,,article,jstor,2008-10-01,10,136,http://www.jstor.org/stable/20535596,Boju Jiang; Shicheng Wang; Hao Zheng,American Mathematical Society,eng,3697,3700,,2031,4,unigram; bigram; trigram
ark://27927/phxb1rh9mm,Vertheilung der Magnetisirung in Nickeldraht bei gleichzeitiger Wirkung von Longitudinalzug und Torsion,Annalen der Physik,1894,10.1002/andp.18942891105,article,portico,2025-10-01,11,289,http://doi.org/10.1002/andp.18942891105,H. Nagaoka,"John Wiley & Sons, Inc.",eng,481,486,,1694,7,unigram; bigram; trigram
http://www.jstor.org/stable/2155533,The Nonexistence of Expansive Homeomorphisms of a Class of Continua which Contains all Decomposable Circle-Like Continua,Transactions of the American Mathematical Society,1997,,article,jstor,1997-09-01,9,349,http://www.jstor.org/stable/2155533,Hisao Kato,American Mathematical Society,eng,3645,3655,,6406,11,unigram; bigram; trigram
ark://27927/phx2gxmxqmc,Experimental verification of an optimal thermal design in a compression mold,Polymer Composites,1986,10.1002/pc.750070303,article,portico,1986-06-01,3,7,http://doi.org/10.1002/pc.750070303,M. R. Barone; M. R. Panter; D. A. Caulk,"John Wiley & Sons, Inc.",eng,141,151,,6468,11,unigram; bigram; trigram
http://www.jstor.org/stable/20535095,Uniform Periodic Point Growth in Entropy Rank One,Proceedings of the American Mathematical Society,2008,,article,jstor,2008-01-01,1,136,http://www.jstor.org/stable/20535095,Richard Miles; Thomas Ward,American Mathematical Society,eng,359,365,,3198,7,unigram; bigram; trigram
http://www.jstor.org/stable/43921226,"Fiber bundles, Yang-Mills theory, and general relativity",Synthese,2016,,article,jstor,2016-08-01,8,193,http://www.jstor.org/stable/43921226,James Owen Weatherall,Springer,eng,2389,2425,,22367,37,unigram; bigram; trigram
ark://27927/phx4f4pmcq6,On the Shape Category of Compacta,Journal of the London Mathematical Society,1986,10.1112/jlms/s2-34.3.559,article,portico,1986-12-01,3,"Series 2, 34",http://doi.org/10.1112/jlms/s2-34.3.559,J. M. R. Sanjurjo,"John Wiley & Sons, Inc.",eng,559,567,,5004,9,unigram; bigram; trigram
ark://27927/phw4t0hhjq,A homogeneous arcwise connected non-locally-connected curve,American Journal of Mathematics,2002,10.1353/ajm.2002.0023,article,portico,2002-08-01,4,124,http://doi.org/10.1353/ajm.2002.0023,Janusz R. Prajs,Project MUSE,eng,649,675,,14406,28,unigram; bigram; trigram
ark://27927/pgg1tkgpw42,Design of coils for alternating field demagnetization,Journal of Geophysical Research,1982,10.1029/JB087iB02p01142,article,portico,1982-01-01,B2,87,http://doi.org/10.1029/JB087iB02p01142,Masaru Kono,"John Wiley & Sons, Inc.",eng,1142,1148,,4955,7,unigram; bigram; trigram
ark://27927/phz7g1dj065,Nonsmooth Stabilization of a Class of Markovian Jump Stochastic Nonlinear Systems with Parametric and Dynamic Uncertainties,Asian Journal of Control,2019,10.1002/asjc.1748,article,portico,2019-01-01,1,21,http://doi.org/10.1002/asjc.1748,Ping Zhao; Yuangong Sun; Issue Editor: Yueying Wang; Issue Editor: Peng Shi; Di‐Hua Zhai; Issue Editor: Hamid Reza Karimi,"John Wiley & Sons, Inc.",eng,617,631,,9223,15,unigram; bigram; trigram
ark://27927/pc056rm8b1,MNM‐A novel technique for iterative solution of matrix equation arising in the method‐of‐moments formulation,Microwave and Optical Technology Letters,2002,10.1002/mop.10243,article,portico,2002-04-20,2,33,http://doi.org/10.1002/mop.10243,Neng‐Tien Huang; Ji‐Fu Ma; V. V. S. Prakash; Soon Jae Kwon; Raj Mittra; Junho Yeo,"John Wiley & Sons, Inc.",eng,74,78,,3423,5,unigram; bigram; trigram
http://www.jstor.org/stable/3845136,The Baseleaf Preserving Mapping Class Group of the Universal Hyperbolic Solenoid,Transactions of the American Mathematical Society,2005,,article,jstor,2005-05-01,5,357,http://www.jstor.org/stable/3845136,Chris Odden,American Mathematical Society,eng,1829,1858,,12869,30,unigram; bigram; trigram
ark://27927/phxbw8n2jp,Die Bahn der von einer Wehneltkathode ausgehenden Kathodenstrahlen im homogenen Magnetfeld,Annalen der Physik,1911,10.1002/andp.19113401006,article,portico,1911-01-01,10,340,http://doi.org/10.1002/andp.19113401006,A. Bestelmeyer,"John Wiley & Sons, Inc.",eng,909,930,,5578,22,unigram; bigram; trigram
ark://27927/pbd6bzpftc,Index,"First Course in Dynamics, AA First Course in Dynamics",2009,,chapter,portico,2009-01-01,,,,Boris Hasselblatt; Anatole Katok,Cambridge University Press,eng,419,424,,2000,6,unigram; bigram; trigram
ark://27927/pgjzffhcnf,The Global Symmetry Group of Quantum Spectral Beams and Geometric Phase Factors,Advances in Mathematical Physics,2015,10.1155/2015/124393,article,portico,2015-04-07,null,2015,http://doi.org/10.1155/2015/124393,Soheil Salahshour; Elias Zafiris,Hindawi,eng,,,,13603,16,unigram; bigram; trigram
ark://27927/pgjb7j0x5z,A quantitative analysis of the behavior maintained by delayed reinforcers,Journal of the Experimental Analysis of Behavior,2015,10.1002/jeab.138,article,portico,2015-03-01,2,103,http://doi.org/10.1002/jeab.138,Leanne Valentine; Dennis Hand; A. Charles Catania; Eliot Shimoff; Mark P. Reilly; Lara Kowalsky Kehle,"John Wiley & Sons, Inc.",eng,288,331,,20327,44,unigram; bigram; trigram
http://www.jstor.org/stable/2155304,Expansive Subdynamics,Transactions of the American Mathematical Society,1997,,article,jstor,1997-01-01,1,349,http://www.jstor.org/stable/2155304,Mike Boyle; Douglas Lind,American Mathematical Society,eng,55,102,,25322,48,unigram; bigram; trigram
ark://27927/phz6cmcpwdz,Kosterlitz-Thouless transition in (CH3NH3)2. CuCl4,Journal de Physique,1987,10.1051/jphys:0198700480120210300,article,portico,1987-12-01,12,48,http://doi.org/10.1051/jphys:0198700480120210300,M. Aïn,EDP Sciences,eng,2103,2110,,4946,8,unigram; bigram; trigram
ark://27927/pghbttq58r,Nonlinear Dynamic Model-Based Adaptive Control of a Solenoid-Valve System,Journal of Control Science and Engineering,2012,10.1155/2012/846458,article,portico,2012-06-27,null,2012,http://doi.org/10.1155/2012/846458,C. Nataraj; DongBin Lee; Lili Ma; Peiman Naseradinmousavi,Hindawi,eng,null,,,6092,13,unigram; bigram; trigram
ark://27927/phz6pw142s4,The Fields Close to a Radiating Aerial,Mathematical Proceedings of the Cambridge Philosophical Society,1929,10.1017/S0305004100014912,article,portico,1929-10-01,4,25,http://doi.org/10.1017/S0305004100014912,Mr E. B. Moullin,Cambridge University Press,eng,491,507,,4263,17,unigram; bigram; trigram
ark://27927/pgk1gfkn4h3,A coupled fictitious electric circuit's method for impedance of a sensor with ferromagnetic core calculation. Application to eddy currents non destructive testing,The European Physical Journal - Applied Physics,2009,10.1051/epjap/2009190,article,portico,2009-11-04,3,48,http://doi.org/10.1051/epjap/2009190,S. Zerguini; M. Latreche; B. Maouche; M. Feliachi,EDP Sciences,eng,,,,3161,6,unigram; bigram; trigram
http://www.jstor.org/stable/2035538,On Compact Divisible Abelian Semigroups,Proceedings of the American Mathematical Society,1968,,article,jstor,1968-04-01,2,19,http://www.jstor.org/stable/2035538,John A. Hildebrant,American Mathematical Society,eng,405,410,,2436,6,unigram; bigram; trigram
http://www.jstor.org/stable/2031218,Review Article,SIAM Review,1987,,article,jstor,1987-12-01,4,29,http://www.jstor.org/stable/2031218,Philip Holmes,Society for Industrial and Applied Mathematics,eng,654,658,,2436,5,unigram; bigram; trigram
ark://27927/phxf7dfpr8,FLEXURAL FATIGUE CHARACTERISTICS OF FRP SANDWICH BEAMS,Fatigue & Fracture of Engineering Materials & Structures,1993,10.1111/j.1460-2695.1993.tb00109.x,article,portico,1993-06-01,6,16,http://doi.org/10.1111/j.1460-2695.1993.tb00109.x,R. A. Shenoi; S. Aksu; H. G. Allen,"John Wiley & Sons, Inc.",eng,649,662,,5558,14,unigram; bigram; trigram
ark://27927/pgj21sq87m1,ON THE USE OF THE IMPEDANCE BOUNDARY CONDITION WITH A ONE‐COMPONENT MAGNETIC FIELD FORMULATION,COMPEL: The International Journal for Computation and Mathematics in Electrical and Electronic Engineering,1992,10.1108/eb051743,article,portico,1992-01-01,1,11,http://doi.org/10.1108/eb051743,MarekZiólkowski ModestGramz,Emerald Group Publishing,eng,25,28,,1283,4,unigram; bigram; trigram
ark://27927/pc0bhcmcw,Modeling and safety verification of discrete/continuous processing systems,AIChE Journal,1997,10.1002/aic.690430418,article,portico,1997-04-01,4,43,http://doi.org/10.1002/aic.690430418,V. D. Dimitriadis; N. Shah; C. C. Pantelides,"John Wiley & Sons, Inc.",eng,1041,1059,,14988,19,unigram; bigram; trigram
ark://27927/phxb1zhpcs,Theorie der Polarmaturen und Feldspulen,Annalen der Physik,1916,10.1002/andp.19163562202,article,portico,1916-01-01,22,356,http://doi.org/10.1002/andp.19163562202,H. du Bois,"John Wiley & Sons, Inc.",eng,577,606,,7714,30,unigram; bigram; trigram
ark://27927/pgj2xkvzwr,ETS volume 15 issue 4 Cover and Back matter,Ergodic Theory and Dynamical Systems,1995,10.1017/S0143385700008567,article,portico,1995-08-01,4,15,http://doi.org/10.1017/S0143385700008567,,Cambridge University Press,eng,b1,b3,,1190,3,unigram; bigram; trigram
ark://27927/pghh5qx712,Mechanical Properties Measurement of Polymer Films by Bulge Test and Fringe Projection,Advances in Materials Science and Engineering,2014,10.1155/2014/170279,article,portico,2014-05-20,null,2014,http://doi.org/10.1155/2014/170279,C. S. Lin; J. H. Chen; C. Y. Chen; K. H. Chen; T. L. Horng; J. J. Wu; Chi-Wai Chow; S. H. Ma,Hindawi,eng,,,,5935,12,unigram; bigram; trigram
ark://27927/phz6jmrkr39,Open‐Circuit Ultrafast Generation of Nanoscopic Toroidal Moments: The Swift Phase Generator,Advanced Quantum Technologies,2019,10.1002/qute.201800096,article,portico,2019-02-01,1-2,2,http://doi.org/10.1002/qute.201800096,Jamal Berakdar; Jonas Wätzel,"John Wiley & Sons, Inc.",eng,n/a,n/a,,7782,9,unigram; bigram; trigram
http://www.jstor.org/stable/2044137,Whitney Stability and Contractible Hyperspaces,Proceedings of the American Mathematical Society,1981,,article,jstor,1981-11-01,3,83,http://www.jstor.org/stable/2044137,"A. M. Dilks; J. T. Rogers, Jr.",American Mathematical Society,eng,633,640,,3820,8,unigram; bigram; trigram
http://www.jstor.org/stable/41635476,TREE-LIKE CONTINUA WITH INVARIANT COMPOSANTS UNDER FIXED-POINT-FREE HOMEOMORPHISMS,Proceedings of the American Mathematical Society,2012,,article,jstor,2012-10-01,10,140,http://www.jstor.org/stable/41635476,C. L. HAGOPIAN; M. M. MARSH; J. R. PRAJS,American Mathematical Society,eng,3655,3661,,3708,7,unigram; bigram; trigram
ark://27927/pbd6j8j82s,5 Magnetostatics,Electromagnetic Field Theory FundamentalsElectromagnetic Field Theory Fundamentals,2009,10.1017/CBO9781139165297.006,chapter,portico,2009-01-01,,,https://doi.org/10.1017/CBO9781139165297.006,Bhag Singh Guru; Hüseyin R. Hiziroğlu,Cambridge University Press,eng,177,240,,20395,64,unigram; bigram; trigram
ark://27927/pgk2k5gzfmk,Experience with dynamic reinforcement rates decreases resistance to extinction,Journal of the Experimental Analysis of Behavior,2016,10.1002/jeab.196,article,portico,2016-03-01,2,105,http://doi.org/10.1002/jeab.196,Timothy A. Shahan; Andrew R. Craig,"John Wiley & Sons, Inc.",eng,291,306,,10337,16,unigram; bigram; trigram
ark://27927/pc0bz2jbq,Optimal control of sprinklers in compartment fires,Quality and Reliability Engineering International,1997,10.1002/(SICI)1099-1638(199707)13:4<209::AID-QRE117>3.0.CO;2-J,article,portico,1997-07-01,4,13,http://doi.org/10.1002/(SICI)1099-1638(199707)13:4<209::AID-QRE117>3.0.CO;2-J,Abraham M. Hasofer; Mehmet A. Tat,"John Wiley & Sons, Inc.",eng,209,216,,4636,8,unigram; bigram; trigram
ark://27927/pc0574tb1z,Dosing Pumps with Innovative Drive Concept,Chemical Engineering & Technology,2003,10.1002/ceat.200390066,article,portico,2003-04-09,4,26,http://doi.org/10.1002/ceat.200390066,B. Eggert,"John Wiley & Sons, Inc.",eng,433,437,,4777,5,unigram; bigram; trigram
ark://27927/phx7xxs2wcx,Single variable expressions for the efficiency of a reciprocal power transfer system,International Journal of Circuit Theory and Applications,2017,10.1002/cta.2299,article,portico,2017-10-01,10,45,http://doi.org/10.1002/cta.2299,Nobby Stevens; Ben Minnaert,"John Wiley & Sons, Inc.",eng,1418,1430,,5469,13,unigram; bigram; trigram
ark://27927/pgj2vkn0s7,Orderings in locally compact Abelian groups and the theorem of F. and M. Riesz,Mathematical Proceedings of the Cambridge Philosophical Society,1983,10.1017/S0305004100060758,article,portico,1983-05-01,3,93,http://doi.org/10.1017/S0305004100060758,Shozo Koshi; Edwin Hewitt,Cambridge University Press,eng,441,457,,8712,17,unigram; bigram; trigram
http://www.jstor.org/stable/2154676,Lyapunov Graphs and Flows on Surfaces,Transactions of the American Mathematical Society,1993,,article,jstor,1993-12-01,2,340,http://www.jstor.org/stable/2154676,K. A. De Rezende; R. D. Franzosa,American Mathematical Society,eng,767,784,,10687,18,unigram; bigram; trigram
http://www.jstor.org/stable/44554057,Numerical Study of Flow Cavitation,SAE Transactions,1990,,article,jstor,1990-01-01,,99,http://www.jstor.org/stable/44554057,Katsutoshi Horinouchi; Takashi Yonekawa; Shingo Ito; Hiroshi Kobayashi,SAE International,eng,1133,1140,,3371,8,unigram; bigram; trigram
ark://27927/phz5qwj3zj0,Fundamentals of Electromagnetics 1: Internal Behavior of Lumped Elements,Synthesis Lectures on Computational Electromagnetics,2007,10.2200/S00077ED1V01Y200612CEM014,article,portico,2007-01-01,1,2,http://doi.org/10.2200/S00077ED1V01Y200612CEM014,David Voltmer,Morgan & Claypool Publishers,eng,1,217,,83509,228,unigram; bigram; trigram
ark://27927/pgj2vfqsqj,Lipschitz classes on finite dimensional groups,Mathematical Proceedings of the Cambridge Philosophical Society,1969,10.1017/S0305004100044686,article,portico,1969-07-01,1,66,http://doi.org/10.1017/S0305004100044686,P. L. Walker,Cambridge University Press,eng,31,38,,3242,8,unigram; bigram; trigram
http://www.jstor.org/stable/43519135,COMPARISON OF PARTITIONS IN VEGETATION STUDIES,Abstracta Botanica,1986,,article,jstor,1986-01-01,2,10,http://www.jstor.org/stable/43519135,J. PODANI,Akadémiai Kiadó,eng,235,290,,12575,56,unigram; bigram; trigram
http://www.jstor.org/stable/90026411,Some Remarks on Dynamical System of Solenoids,Taiwanese Journal of Mathematics,2018,,article,jstor,2018-12-01,6,22,http://www.jstor.org/stable/90026411,Andrzej Biś; Wojciech Kozłowski,Mathematical Society of the Republic of China,eng,1463,1478,,5806,16,unigram; bigram; trigram
http://www.jstor.org/stable/44236184,ON THE UNIVERSAL COMPACTIFICATION OF A CONE,The Rocky Mountain Journal of Mathematics,1978,,article,jstor,1978-07-01,3,8,http://www.jstor.org/stable/44236184,MICHAEL FRIEDBERG,Rocky Mountain Mathematics Consortium,eng,503,526,,12289,24,unigram; bigram; trigram
ark://27927/phxb25ggr0,Der Einfluß magnetischer Felder auf das Wärmeleitvermögen von Gasen. (Temperaturabhängigkeit),Annalen der Physik,1938,10.1002/andp.19384230507,article,portico,1938-01-01,5,423,http://doi.org/10.1002/andp.19384230507,Erwin Rieger,"John Wiley & Sons, Inc.",eng,453,472,,5680,20,unigram; bigram; trigram
http://www.jstor.org/stable/93668,The High-Frequency Resistance of Multiply-Stranded Insulated Wire,"Proceedings of the Royal Society of London. Series A, Containing Papers of a Mathematical and Physical Character",1917,,article,jstor,1917-09-01,654,93,http://www.jstor.org/stable/93668,G. W. O. Howe,The Royal Society,eng,468,492,,7447,25,unigram; bigram; trigram
http://www.jstor.org/stable/2044684,The Equivalence of Zero Span and Zero Semispan,Proceedings of the American Mathematical Society,1984,,article,jstor,1984-01-01,1,90,http://www.jstor.org/stable/2044684,James Francis Davis,American Mathematical Society,eng,133,138,,3632,6,unigram; bigram; trigram
ark://27927/pgh127cj6c4,On optimal recovery from terminal understeer,"Proceedings of the Institution of Mechanical Engineers, Part D: Journal of Automobile Engineering",2014,10.1177/0954407013511796,article,portico,2014-03-01,4,228,http://doi.org/10.1177/0954407013511796,Matthijs Klomp; Timothy J Gordon; Mathias Lidberg,SAGE Publications,eng,412,425,,8406,14,unigram; bigram; trigram
ark://27927/phz6g7cvftv,USE OF SUPERCONDUCTING MAGNETS IN MAGNETIC SEPARATION,Journal de Physique Colloques,1984,10.1051/jphyscol:19841153,article,portico,1984-01-01,C1,45,http://doi.org/10.1051/jphyscol:19841153,M. R. Parker,EDP Sciences,eng,C1-753,C1-758,,8080,6,unigram; bigram; trigram
ark://27927/pbd6j9q7vv,7 Electromagnetic Methods,Applied GeophysicsApplied Geophysics,2009,10.1017/CBO9781139167932.011,chapter,portico,2009-01-01,,,https://doi.org/10.1017/CBO9781139167932.011,W. M. Telford; L. P. Geldart; R. E. Sheriff,Cambridge University Press,eng,343,521,,64337,179,unigram; bigram; trigram
http://www.jstor.org/stable/40268976,Review Article,Studia Logica: An International Journal for Symbolic Logic,2008,,article,jstor,2008-07-01,2,89,http://www.jstor.org/stable/40268976,John Symons,Springer,eng,285,289,,2389,5,unigram; bigram; trigram
ark://27927/phzbqgvwshr,Towards an automated masking process: A model-based approach,"Proceedings of the Institution of Mechanical Engineers, Part B: Journal of  Engineering Manufacture",2019,10.1177/0954405418810058,article,portico,2019-07-01,9,233,http://doi.org/10.1177/0954405418810058,Michael Jackson; Zahid Usman; Khaled Elgeneidy; Iain Wright; Ali Al-Yacoub; Niels Lohse,SAGE Publications,eng,1923,1933,,6820,11,unigram; bigram; trigram
ark://27927/pgh1h8h5pgv,ELBA (electron beams in accelerators) particle simulation code,Laser and Particle Beams,1994,10.1017/S0263034600007734,article,portico,1994-06-01,2,12,http://doi.org/10.1017/S0263034600007734,Jonathan Krall; Glenn Joyce; Steven Slinker,Cambridge University Press,eng,273,282,,5353,10,unigram; bigram; trigram
http://www.jstor.org/stable/2162191,Back Matter,Proceedings of the American Mathematical Society,1997,,article,jstor,1997-04-01,4,125,http://www.jstor.org/stable/2162191,,American Mathematical Society,eng,,,,4080,8,unigram; bigram; trigram
http://www.jstor.org/stable/117852,Geometric Groups. I,Transactions of the American Mathematical Society,1999,,article,jstor,1999-04-01,4,351,http://www.jstor.org/stable/117852,Valera Berestovskii; Conrad Plaut; Cornelius Stallman,American Mathematical Society,eng,1403,1422,,12460,20,unigram; bigram; trigram
ark://27927/phxm6t280g,Application of integral equations to solving inverse problems of stationary electromagnetic fields,International Journal for Numerical Methods in Engineering,1985,10.1002/nme.1620210807,article,portico,1985-08-01,8,21,http://doi.org/10.1002/nme.1620210807,Kazimierz Adamiak,"John Wiley & Sons, Inc.",eng,1447,1458,,4131,12,unigram; bigram; trigram
http://www.jstor.org/stable/52353,Neutron Polarimetry,Proceedings: Mathematical and Physical Sciences,1993,,article,jstor,1993-07-08,1914,442,http://www.jstor.org/stable/52353,P. Jane Brown; J. Bruce Forsyth; Francis Tasset,The Royal Society,eng,147,160,,6766,14,unigram; bigram; trigram
ark://27927/phxb1tb9m6,Der elektromagnetische Rotationsversuch und die unipolare Induction,Annalen der Physik,1901,10.1002/andp.19013090202,article,portico,1901-01-01,2,309,http://doi.org/10.1002/andp.19013090202,E. Hagenbach,"John Wiley & Sons, Inc.",eng,233,276,,13028,44,unigram; bigram; trigram
ark://27927/pc0fk00h0,Control of a six‐axis pneumatic robot,Journal of Robotic Systems,2002,10.1002/rob.10046,article,portico,2002-08-01,8,19,http://doi.org/10.1002/rob.10046,T. Raparelli; G. Mattiazzo; M. Velardocchia; S. Mauro,"John Wiley & Sons, Inc.",eng,363,378,,7797,16,unigram; bigram; trigram
http://www.jstor.org/stable/2975029,Why did George Green Write His Essay of 1828 on Electricity and Magnetism?,The American Mathematical Monthly,1995,,article,jstor,1995-05-01,5,102,http://www.jstor.org/stable/2975029,I. Grattan-Guinness,Mathematical Association of America,eng,387,396,,5696,10,unigram; bigram; trigram
http://www.jstor.org/stable/44236170,NON-SINGULAR FLOWS ON S³ WITH HYPERBOLIC CHAIN-RECURRENT SET,The Rocky Mountain Journal of Mathematics,1977,,article,jstor,1977-07-01,3,7,http://www.jstor.org/stable/44236170,JOHN M. FRANKS,Rocky Mountain Mathematics Consortium,eng,539,546,,3334,8,unigram; bigram; trigram
ark://27927/phx4dwr74wn,Čech Homotopy II,Journal of the London Mathematical Society,1973,10.1112/jlms/s2-6.4.667,article,portico,1973-06-01,4,"Series 2, 6",http://doi.org/10.1112/jlms/s2-6.4.667,Porter T.,"John Wiley & Sons, Inc.",eng,667,675,,3137,9,unigram; bigram; trigram
http://www.jstor.org/stable/1993997,Inverse Limit Sequences with Covering Maps,Transactions of the American Mathematical Society,1965,,article,jstor,1965-01-01,1,114,http://www.jstor.org/stable/1993997,M. C. McCord,American Mathematical Society,eng,197,209,,5964,13,unigram; bigram; trigram
ark://27927/phz47tprx1p,Conversion methodologies from Signal Interpreted Petri Nets to Ladder Diagram and C language in Arduino,International Journal of Mechanical Engineering Education,2018,10.1177/0306419018759921,article,portico,2018-10-01,4,46,http://doi.org/10.1177/0306419018759921,Matheus Ungaretti Borges; Eduardo José Lima,SAGE Publications,eng,302,314,,3272,13,unigram; bigram; trigram
ark://27927/phxf373dm8,Micro and macro analysis of a thermonuclear fusion plant for reliability and performance,Quality and Reliability Engineering International,1991,10.1002/qre.4680070203,article,portico,1991-03-01,2,7,http://doi.org/10.1002/qre.4680070203,Kazem Chaharbaghi; Rolf Buende,"John Wiley & Sons, Inc.",eng,63,88,,10790,26,unigram; bigram; trigram
ark://27927/phzgwbgjg60,Issue Matter,Aircraft Engineering and Aerospace Technology,2020,,article,portico,2020-07-14,8,92,,,Emerald Group Publishing,eng,,,,113021,196,unigram; bigram; trigram
http://www.jstor.org/stable/2653279,Review Article,SIAM Review,1999,,article,jstor,1999-09-01,3,41,http://www.jstor.org/stable/2653279,Boris Hasselblatt,Society for Industrial and Applied Mathematics,eng,614,617,,2170,4,unigram; bigram; trigram
ark://27927/phzq1w2dqj,Front Matter,Bulletin of the London Mathematical Society,2008,10.1112/j.1469-2120.2008.tb00427.x,article,portico,2008-08-01,4,40,http://doi.org/10.1112/j.1469-2120.2008.tb00427.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1759,2,unigram; bigram; trigram
ark://27927/phz6ckftn1p,Electromagnetic Waves in Random Media: A Supersymmetric Approach,Journal de Physique I,1995,10.1051/jp1:1995114,article,portico,1995-01-01,1,5,http://doi.org/10.1051/jp1:1995114,Roger Balian; Jean-Jacques Niez,EDP Sciences,eng,7,69,,31867,63,unigram; bigram; trigram
ark://27927/phxb1wzxtw,Widerstand und Selbstinduktion von Spulen für Wechselstrom. II. Mehrlagige Spulen,Annalen der Physik,1911,10.1002/andp.19113390104,article,portico,1911-01-01,1,339,http://doi.org/10.1002/andp.19113390104,A. Esau,"John Wiley & Sons, Inc.",eng,81,94,,2494,14,unigram; bigram; trigram
http://www.jstor.org/stable/40998086,Quantum statistics on graphs,"Proceedings: Mathematical, Physical and Engineering Sciences",2011,,article,jstor,2011-01-08,2125,467,http://www.jstor.org/stable/40998086,J. M. Harrison; J. P. Keating; J. M. Robbins,The Royal Society,eng,212,233,,10710,22,unigram; bigram; trigram
ark://27927/pgf147f9smf,A vector potential and exact flux through surfaces using Lagrange and Stokes stream functions,Proceedings of the Royal Society A,2001,10.1098/rspa.2001.0878,article,portico,2002-01-10,2018,458,http://doi.org/10.1098/rspa.2001.0878,David R. Steward,The Royal Society,eng,489,509,,8601,22,unigram; bigram; trigram
http://www.jstor.org/stable/2101971,Forced Transverse Oscillations in a Simple Spring-Mass System,SIAM Journal on Applied Mathematics,1991,,article,jstor,1991-10-01,5,51,http://www.jstor.org/stable/2101971,Lawrence K. Forbes,Society for Industrial and Applied Mathematics,eng,1380,1396,,7744,17,unigram; bigram; trigram
ark://27927/pghjrfq0wd,Analysis of displacement fields from a high-speed impact using shape descriptors,The Journal of Strain Analysis for Engineering Design,2014,10.1177/0309324713498074,article,portico,2014-05-01,4,49,http://doi.org/10.1177/0309324713498074,Andrea Pipino; Eann A Patterson; Thorsten Siebert; George Lampeas; Richard L Burguete; John E Mottershead; Weizhuo Wang,SAGE Publications,eng,212,223,,6026,12,unigram; bigram; trigram
ark://27927/phzjm95kq1j,FINITENESS OF TOPOLOGICAL ENTROPY FOR LOCALLY COMPACT ABELIAN GROUPS,Glasgow Mathematical Journal,2020,10.1017/S0017089520000038,article,portico,2020-02-26,1,63,http://doi.org/10.1017/S0017089520000038,DIKRAN DIKRANJAN; ANNA GIORDANO BRUNO; FRANCESCO G. RUSSO,Cambridge University Press,eng,81,105,,11009,25,unigram; bigram; trigram
ark://27927/phxf53w5vx,Behavior of fibers in cumulative extension cycling,Journal of Applied Polymer Science,1966,10.1002/app.1966.070101212,article,portico,1966-12-01,12,10,http://doi.org/10.1002/app.1966.070101212,H. R. Plonsker; J. W. S. Hearle,"John Wiley & Sons, Inc.",eng,1949,1971,,5380,23,unigram; bigram; trigram
http://www.jstor.org/stable/1970385,Some Remarks Concerning Topologically Homogeneous Spaces,Annals of Mathematics,1965,,article,jstor,1965-01-01,1,81,http://www.jstor.org/stable/1970385,R. H. Bing; K. Borsuk,Annals of Mathematics,eng,100,111,,5366,12,unigram; bigram; trigram
